Customer ID,snapshot_date
15718,2011-04-30
15719,2011-04-30
15720,2011-04-30
15722,2011-04-30
15723,2011-04-30
15727,2011-04-30
15728,2011-04-30
15730,2011-04-30
15731,2011-04-30
15732,2011-04-30
15734,2011-04-30
15735,2011-04-30
15736,2011-04-30
15738,2011-04-30
15741,2011-04-30
15742,2011-04-30
15747,2011-04-30
15748,2011-04-30
15750,2011-04-30
15751,2011-04-30
15752,2011-04-30
15754,2011-04-30
15755,2011-04-30
15757,2011-04-30
15759,2011-04-30
15760,2011-04-30
15761,2011-04-30
15764,2011-04-30
15765,2011-04-30
15766,2011-04-30
15768,2011-04-30
15769,2011-04-30
15770,2011-04-30
15771,2011-04-30
15772,2011-04-30
15773,2011-04-30
15774,2011-04-30
15775,2011-04-30
15777,2011-04-30
15778,2011-04-30
15779,2011-04-30
15782,2011-04-30
15784,2011-04-30
15785,2011-04-30
15786,2011-04-30
15788,2011-04-30
15789,2011-04-30
15791,2011-04-30
15792,2011-04-30
15793,2011-04-30
15794,2011-04-30
15795,2011-04-30
15796,2011-04-30
15797,2011-04-30
15798,2011-04-30
15799,2011-04-30
15800,2011-04-30
15803,2011-04-30
15805,2011-04-30
15807,2011-04-30
15808,2011-04-30
15809,2011-04-30
15810,2011-04-30
15812,2011-04-30
15814,2011-04-30
15816,2011-04-30
15817,2011-04-30
15818,2011-04-30
15819,2011-04-30
15822,2011-04-30
15823,2011-04-30
15824,2011-04-30
15826,2011-04-30
15827,2011-04-30
15833,2011-04-30
15834,2011-04-30
15837,2011-04-30
15838,2011-04-30
15841,2011-04-30
15842,2011-04-30
15845,2011-04-30
15847,2011-04-30
15848,2011-04-30
15850,2011-04-30
15851,2011-04-30
15852,2011-04-30
15854,2011-04-30
15855,2011-04-30
15856,2011-04-30
15857,2011-04-30
15858,2011-04-30
15859,2011-04-30
15860,2011-04-30
15861,2011-04-30
15862,2011-04-30
15863,2011-04-30
15865,2011-04-30
15867,2011-04-30
15868,2011-04-30
15869,2011-04-30
15870,2011-04-30
15871,2011-04-30
15872,2011-04-30
15873,2011-04-30
15874,2011-04-30
15875,2011-04-30
15876,2011-04-30
15878,2011-04-30
15879,2011-04-30
15882,2011-04-30
15884,2011-04-30
15885,2011-04-30
15886,2011-04-30
15887,2011-04-30
15888,2011-04-30
15889,2011-04-30
15890,2011-04-30
15892,2011-04-30
15893,2011-04-30
15898,2011-04-30
15900,2011-04-30
15901,2011-04-30
15903,2011-04-30
15905,2011-04-30
15906,2011-04-30
15908,2011-04-30
15910,2011-04-30
15911,2011-04-30
15912,2011-04-30
15913,2011-04-30
15916,2011-04-30
15917,2011-04-30
15918,2011-04-30
15920,2011-04-30
15921,2011-04-30
15924,2011-04-30
15926,2011-04-30
15927,2011-04-30
15928,2011-04-30
15929,2011-04-30
15931,2011-04-30
15934,2011-04-30
15936,2011-04-30
15938,2011-04-30
15941,2011-04-30
15943,2011-04-30
15944,2011-04-30
15945,2011-04-30
15946,2011-04-30
15948,2011-04-30
15950,2011-04-30
15953,2011-04-30
15954,2011-04-30
15955,2011-04-30
15956,2011-04-30
15957,2011-04-30
15958,2011-04-30
15959,2011-04-30
15960,2011-04-30
15962,2011-04-30
15964,2011-04-30
15965,2011-04-30
15966,2011-04-30
15967,2011-04-30
15969,2011-04-30
15970,2011-04-30
15971,2011-04-30
15972,2011-04-30
15973,2011-04-30
15976,2011-04-30
15978,2011-04-30
15979,2011-04-30
15980,2011-04-30
15981,2011-04-30
15982,2011-04-30
15983,2011-04-30
15984,2011-04-30
15985,2011-04-30
15988,2011-04-30
15989,2011-04-30
15990,2011-04-30
15991,2011-04-30
15992,2011-04-30
15994,2011-04-30
15995,2011-04-30
15998,2011-04-30
15999,2011-04-30
16002,2011-04-30
16003,2011-04-30
16004,2011-04-30
16005,2011-04-30
16007,2011-04-30
16008,2011-04-30
16010,2011-04-30
16011,2011-04-30
16012,2011-04-30
16013,2011-04-30
16014,2011-04-30
16017,2011-04-30
16018,2011-04-30
16019,2011-04-30
16021,2011-04-30
16024,2011-04-30
16027,2011-04-30
16028,2011-04-30
16029,2011-04-30
16032,2011-04-30
16033,2011-04-30
16034,2011-04-30
16035,2011-04-30
16036,2011-04-30
16037,2011-04-30
16039,2011-04-30
16040,2011-04-30
16042,2011-04-30
16043,2011-04-30
16044,2011-04-30
16045,2011-04-30
16046,2011-04-30
16047,2011-04-30
16048,2011-04-30
16049,2011-04-30
16051,2011-04-30
16053,2011-04-30
16054,2011-04-30
16057,2011-04-30
16058,2011-04-30
16059,2011-04-30
16060,2011-04-30
16061,2011-04-30
16062,2011-04-30
16064,2011-04-30
16065,2011-04-30
16067,2011-04-30
16068,2011-04-30
16069,2011-04-30
16071,2011-04-30
16072,2011-04-30
16075,2011-04-30
16077,2011-04-30
16078,2011-04-30
16080,2011-04-30
16081,2011-04-30
16082,2011-04-30
16085,2011-04-30
16086,2011-04-30
16087,2011-04-30
16088,2011-04-30
16089,2011-04-30
16090,2011-04-30
16092,2011-04-30
16094,2011-04-30
16095,2011-04-30
16096,2011-04-30
16098,2011-04-30
16099,2011-04-30
16100,2011-04-30
16101,2011-04-30
16103,2011-04-30
16104,2011-04-30
16105,2011-04-30
16108,2011-04-30
16109,2011-04-30
16110,2011-04-30
16111,2011-04-30
16115,2011-04-30
16117,2011-04-30
16118,2011-04-30
16119,2011-04-30
16120,2011-04-30
16121,2011-04-30
16122,2011-04-30
16124,2011-04-30
16125,2011-04-30
16126,2011-04-30
16127,2011-04-30
16128,2011-04-30
16129,2011-04-30
16130,2011-04-30
16131,2011-04-30
16132,2011-04-30
16133,2011-04-30
16134,2011-04-30
16135,2011-04-30
16136,2011-04-30
16137,2011-04-30
16138,2011-04-30
16139,2011-04-30
16140,2011-04-30
16141,2011-04-30
16143,2011-04-30
16145,2011-04-30
16146,2011-04-30
16147,2011-04-30
16148,2011-04-30
16149,2011-04-30
16150,2011-04-30
16153,2011-04-30
16155,2011-04-30
16156,2011-04-30
16158,2011-04-30
16159,2011-04-30
16161,2011-04-30
16163,2011-04-30
16165,2011-04-30
16166,2011-04-30
16167,2011-04-30
16168,2011-04-30
16170,2011-04-30
16172,2011-04-30
16174,2011-04-30
16175,2011-04-30
16176,2011-04-30
16177,2011-04-30
16180,2011-04-30
16182,2011-04-30
16183,2011-04-30
16185,2011-04-30
16186,2011-04-30
16188,2011-04-30
16190,2011-04-30
16191,2011-04-30
16192,2011-04-30
16193,2011-04-30
16195,2011-04-30
16196,2011-04-30
16197,2011-04-30
16198,2011-04-30
16199,2011-04-30
16200,2011-04-30
16201,2011-04-30
16202,2011-04-30
16203,2011-04-30
16204,2011-04-30
16205,2011-04-30
16206,2011-04-30
16208,2011-04-30
16209,2011-04-30
16210,2011-04-30
16211,2011-04-30
16212,2011-04-30
16214,2011-04-30
16218,2011-04-30
16219,2011-04-30
16221,2011-04-30
16222,2011-04-30
16225,2011-04-30
16226,2011-04-30
16227,2011-04-30
16229,2011-04-30
16231,2011-04-30
16232,2011-04-30
16233,2011-04-30
16234,2011-04-30
16235,2011-04-30
16237,2011-04-30
16238,2011-04-30
16239,2011-04-30
16241,2011-04-30
16242,2011-04-30
16246,2011-04-30
16251,2011-04-30
16253,2011-04-30
16254,2011-04-30
16255,2011-04-30
16256,2011-04-30
16258,2011-04-30
16259,2011-04-30
16261,2011-04-30
16263,2011-04-30
16264,2011-04-30
16265,2011-04-30
16266,2011-04-30
16267,2011-04-30
16269,2011-04-30
16271,2011-04-30
16273,2011-04-30
16275,2011-04-30
16276,2011-04-30
16277,2011-04-30
16278,2011-04-30
16279,2011-04-30
16280,2011-04-30
16281,2011-04-30
16282,2011-04-30
16283,2011-04-30
16285,2011-04-30
16286,2011-04-30
16287,2011-04-30
16288,2011-04-30
16289,2011-04-30
16290,2011-04-30
16291,2011-04-30
16292,2011-04-30
16293,2011-04-30
16294,2011-04-30
16296,2011-04-30
16298,2011-04-30
16299,2011-04-30
16300,2011-04-30
16301,2011-04-30
16303,2011-04-30
16304,2011-04-30
16306,2011-04-30
16307,2011-04-30
16308,2011-04-30
16310,2011-04-30
16312,2011-04-30
16314,2011-04-30
16315,2011-04-30
16316,2011-04-30
16317,2011-04-30
16320,2011-04-30
16321,2011-04-30
16323,2011-04-30
16325,2011-04-30
16326,2011-04-30
16327,2011-04-30
16328,2011-04-30
16329,2011-04-30
16330,2011-04-30
16331,2011-04-30
16332,2011-04-30
16334,2011-04-30
16335,2011-04-30
16336,2011-04-30
16340,2011-04-30
16341,2011-04-30
16343,2011-04-30
16344,2011-04-30
16345,2011-04-30
16347,2011-04-30
16348,2011-04-30
16350,2011-04-30
16351,2011-04-30
16353,2011-04-30
16354,2011-04-30
16356,2011-04-30
16359,2011-04-30
16362,2011-04-30
16365,2011-04-30
16366,2011-04-30
16368,2011-04-30
16369,2011-04-30
16371,2011-04-30
16372,2011-04-30
16373,2011-04-30
16374,2011-04-30
16375,2011-04-30
16377,2011-04-30
16381,2011-04-30
16382,2011-04-30
16383,2011-04-30
16384,2011-04-30
16385,2011-04-30
16387,2011-04-30
16388,2011-04-30
16390,2011-04-30
16391,2011-04-30
16392,2011-04-30
16393,2011-04-30
16395,2011-04-30
16396,2011-04-30
16397,2011-04-30
16400,2011-04-30
16401,2011-04-30
16406,2011-04-30
16407,2011-04-30
16408,2011-04-30
16409,2011-04-30
16410,2011-04-30
16411,2011-04-30
16412,2011-04-30
16414,2011-04-30
16415,2011-04-30
16416,2011-04-30
16417,2011-04-30
16418,2011-04-30
16419,2011-04-30
16421,2011-04-30
16422,2011-04-30
16428,2011-04-30
16430,2011-04-30
16433,2011-04-30
16434,2011-04-30
16435,2011-04-30
16436,2011-04-30
16437,2011-04-30
16439,2011-04-30
16440,2011-04-30
16441,2011-04-30
16442,2011-04-30
16443,2011-04-30
16444,2011-04-30
16445,2011-04-30
16447,2011-04-30
16448,2011-04-30
16450,2011-04-30
16451,2011-04-30
16452,2011-04-30
16453,2011-04-30
16454,2011-04-30
16455,2011-04-30
16456,2011-04-30
16458,2011-04-30
16459,2011-04-30
16461,2011-04-30
16465,2011-04-30
16466,2011-04-30
16467,2011-04-30
16468,2011-04-30
16469,2011-04-30
16470,2011-04-30
16471,2011-04-30
16472,2011-04-30
16476,2011-04-30
16477,2011-04-30
16481,2011-04-30
16485,2011-04-30
16486,2011-04-30
16487,2011-04-30
16489,2011-04-30
16490,2011-04-30
16491,2011-04-30
16492,2011-04-30
16493,2011-04-30
16496,2011-04-30
16497,2011-04-30
16499,2011-04-30
16500,2011-04-30
16502,2011-04-30
16503,2011-04-30
16507,2011-04-30
16508,2011-04-30
16510,2011-04-30
16511,2011-04-30
16515,2011-04-30
16518,2011-04-30
16519,2011-04-30
16520,2011-04-30
16521,2011-04-30
16522,2011-04-30
16523,2011-04-30
16524,2011-04-30
16525,2011-04-30
16526,2011-04-30
16527,2011-04-30
16529,2011-04-30
16530,2011-04-30
16531,2011-04-30
16532,2011-04-30
16534,2011-04-30
16535,2011-04-30
16537,2011-04-30
16538,2011-04-30
16539,2011-04-30
16540,2011-04-30
16541,2011-04-30
16543,2011-04-30
16544,2011-04-30
16546,2011-04-30
16547,2011-04-30
16548,2011-04-30
16549,2011-04-30
16550,2011-04-30
16551,2011-04-30
16553,2011-04-30
16554,2011-04-30
16555,2011-04-30
16556,2011-04-30
16558,2011-04-30
16560,2011-04-30
16562,2011-04-30
16563,2011-04-30
16564,2011-04-30
16565,2011-04-30
16568,2011-04-30
16569,2011-04-30
16570,2011-04-30
16571,2011-04-30
16574,2011-04-30
16576,2011-04-30
16577,2011-04-30
16578,2011-04-30
16579,2011-04-30
16583,2011-04-30
16584,2011-04-30
16585,2011-04-30
16586,2011-04-30
16588,2011-04-30
16589,2011-04-30
16590,2011-04-30
16592,2011-04-30
16593,2011-04-30
16595,2011-04-30
16596,2011-04-30
16600,2011-04-30
16601,2011-04-30
16604,2011-04-30
16605,2011-04-30
16606,2011-04-30
16607,2011-04-30
16608,2011-04-30
16611,2011-04-30
16612,2011-04-30
16614,2011-04-30
16615,2011-04-30
16619,2011-04-30
16620,2011-04-30
16622,2011-04-30
16623,2011-04-30
16625,2011-04-30
16628,2011-04-30
16630,2011-04-30
16631,2011-04-30
16632,2011-04-30
16634,2011-04-30
16635,2011-04-30
16636,2011-04-30
16638,2011-04-30
16639,2011-04-30
16641,2011-04-30
16642,2011-04-30
16643,2011-04-30
16645,2011-04-30
16646,2011-04-30
16647,2011-04-30
16648,2011-04-30
16649,2011-04-30
16650,2011-04-30
16651,2011-04-30
16652,2011-04-30
16654,2011-04-30
16655,2011-04-30
16656,2011-04-30
16658,2011-04-30
16660,2011-04-30
16661,2011-04-30
16663,2011-04-30
16664,2011-04-30
16666,2011-04-30
16668,2011-04-30
16670,2011-04-30
16673,2011-04-30
16675,2011-04-30
16676,2011-04-30
16677,2011-04-30
16679,2011-04-30
16680,2011-04-30
16681,2011-04-30
16683,2011-04-30
16684,2011-04-30
16686,2011-04-30
16690,2011-04-30
16691,2011-04-30
16692,2011-04-30
16693,2011-04-30
16694,2011-04-30
16695,2011-04-30
16699,2011-04-30
16700,2011-04-30
16701,2011-04-30
16702,2011-04-30
16704,2011-04-30
16705,2011-04-30
16707,2011-04-30
16709,2011-04-30
16710,2011-04-30
16711,2011-04-30
16713,2011-04-30
16714,2011-04-30
16715,2011-04-30
16716,2011-04-30
16717,2011-04-30
16718,2011-04-30
16719,2011-04-30
16720,2011-04-30
16722,2011-04-30
16723,2011-04-30
16724,2011-04-30
16725,2011-04-30
16726,2011-04-30
16727,2011-04-30
16731,2011-04-30
16732,2011-04-30
16733,2011-04-30
16735,2011-04-30
16736,2011-04-30
16737,2011-04-30
16739,2011-04-30
16741,2011-04-30
16742,2011-04-30
16743,2011-04-30
16746,2011-04-30
16748,2011-04-30
16749,2011-04-30
16754,2011-04-30
16755,2011-04-30
16756,2011-04-30
16757,2011-04-30
16760,2011-04-30
16763,2011-04-30
16767,2011-04-30
16768,2011-04-30
16769,2011-04-30
16770,2011-04-30
16771,2011-04-30
16772,2011-04-30
16773,2011-04-30
16774,2011-04-30
16775,2011-04-30
16776,2011-04-30
16777,2011-04-30
16779,2011-04-30
16780,2011-04-30
16781,2011-04-30
16782,2011-04-30
16783,2011-04-30
16784,2011-04-30
16785,2011-04-30
16787,2011-04-30
16788,2011-04-30
16791,2011-04-30
16792,2011-04-30
16794,2011-04-30
16795,2011-04-30
16797,2011-04-30
16798,2011-04-30
16799,2011-04-30
16802,2011-04-30
16805,2011-04-30
16807,2011-04-30
16809,2011-04-30
16810,2011-04-30
16814,2011-04-30
16815,2011-04-30
16817,2011-04-30
16819,2011-04-30
16822,2011-04-30
16823,2011-04-30
16825,2011-04-30
16827,2011-04-30
16830,2011-04-30
16831,2011-04-30
16832,2011-04-30
16833,2011-04-30
16834,2011-04-30
16835,2011-04-30
16836,2011-04-30
16838,2011-04-30
16839,2011-04-30
16840,2011-04-30
16841,2011-04-30
16843,2011-04-30
16844,2011-04-30
16845,2011-04-30
16846,2011-04-30
16847,2011-04-30
16848,2011-04-30
16854,2011-04-30
16856,2011-04-30
16857,2011-04-30
16858,2011-04-30
16859,2011-04-30
16860,2011-04-30
16861,2011-04-30
16862,2011-04-30
16863,2011-04-30
16864,2011-04-30
16867,2011-04-30
16868,2011-04-30
16870,2011-04-30
16872,2011-04-30
16873,2011-04-30
16875,2011-04-30
16880,2011-04-30
16883,2011-04-30
16884,2011-04-30
16886,2011-04-30
16887,2011-04-30
16888,2011-04-30
16889,2011-04-30
16890,2011-04-30
16891,2011-04-30
16892,2011-04-30
16894,2011-04-30
16895,2011-04-30
16896,2011-04-30
16898,2011-04-30
16901,2011-04-30
16903,2011-04-30
16904,2011-04-30
16905,2011-04-30
16906,2011-04-30
16907,2011-04-30
16908,2011-04-30
16911,2011-04-30
16912,2011-04-30
16913,2011-04-30
16915,2011-04-30
16916,2011-04-30
16917,2011-04-30
16918,2011-04-30
16919,2011-04-30
16920,2011-04-30
16921,2011-04-30
16922,2011-04-30
16923,2011-04-30
16925,2011-04-30
16926,2011-04-30
16928,2011-04-30
16932,2011-04-30
16933,2011-04-30
16934,2011-04-30
16935,2011-04-30
16937,2011-04-30
16938,2011-04-30
16939,2011-04-30
16940,2011-04-30
16941,2011-04-30
16943,2011-04-30
16944,2011-04-30
16945,2011-04-30
16946,2011-04-30
16947,2011-04-30
16948,2011-04-30
16950,2011-04-30
16952,2011-04-30
16954,2011-04-30
16955,2011-04-30
16958,2011-04-30
16960,2011-04-30
16961,2011-04-30
16962,2011-04-30
16964,2011-04-30
16970,2011-04-30
16972,2011-04-30
16974,2011-04-30
16975,2011-04-30
16977,2011-04-30
16978,2011-04-30
16979,2011-04-30
16980,2011-04-30
16983,2011-04-30
16984,2011-04-30
16985,2011-04-30
16986,2011-04-30
16987,2011-04-30
16990,2011-04-30
16991,2011-04-30
16992,2011-04-30
16993,2011-04-30
16996,2011-04-30
16998,2011-04-30
17000,2011-04-30
17001,2011-04-30
17002,2011-04-30
17003,2011-04-30
17004,2011-04-30
17005,2011-04-30
17006,2011-04-30
17007,2011-04-30
17008,2011-04-30
17009,2011-04-30
17011,2011-04-30
17012,2011-04-30
17016,2011-04-30
17017,2011-04-30
17018,2011-04-30
17019,2011-04-30
17020,2011-04-30
17021,2011-04-30
17022,2011-04-30
17023,2011-04-30
17025,2011-04-30
17026,2011-04-30
17027,2011-04-30
17028,2011-04-30
17029,2011-04-30
17031,2011-04-30
17032,2011-04-30
17034,2011-04-30
17035,2011-04-30
17038,2011-04-30
17039,2011-04-30
17040,2011-04-30
17041,2011-04-30
17043,2011-04-30
17044,2011-04-30
17045,2011-04-30
17046,2011-04-30
17047,2011-04-30
17048,2011-04-30
17049,2011-04-30
17050,2011-04-30
17051,2011-04-30
17055,2011-04-30
17056,2011-04-30
17057,2011-04-30
17059,2011-04-30
17062,2011-04-30
17063,2011-04-30
17065,2011-04-30
17066,2011-04-30
17067,2011-04-30
17068,2011-04-30
17069,2011-04-30
17070,2011-04-30
17071,2011-04-30
17072,2011-04-30
17074,2011-04-30
17075,2011-04-30
17076,2011-04-30
17077,2011-04-30
17080,2011-04-30
17081,2011-04-30
17082,2011-04-30
17083,2011-04-30
17085,2011-04-30
17087,2011-04-30
17090,2011-04-30
17091,2011-04-30
17092,2011-04-30
17093,2011-04-30
17094,2011-04-30
17095,2011-04-30
17096,2011-04-30
17097,2011-04-30
17098,2011-04-30
17099,2011-04-30
17101,2011-04-30
17103,2011-04-30
17104,2011-04-30
17107,2011-04-30
17108,2011-04-30
17109,2011-04-30
17110,2011-04-30
17111,2011-04-30
17112,2011-04-30
17113,2011-04-30
17115,2011-04-30
17116,2011-04-30
17122,2011-04-30
17123,2011-04-30
17126,2011-04-30
17127,2011-04-30
17129,2011-04-30
17132,2011-04-30
17133,2011-04-30
17134,2011-04-30
17135,2011-04-30
17136,2011-04-30
17137,2011-04-30
17138,2011-04-30
17139,2011-04-30
17141,2011-04-30
17142,2011-04-30
17143,2011-04-30
17145,2011-04-30
17146,2011-04-30
17147,2011-04-30
17149,2011-04-30
17150,2011-04-30
17151,2011-04-30
17152,2011-04-30
17155,2011-04-30
17156,2011-04-30
17157,2011-04-30
17158,2011-04-30
17159,2011-04-30
17160,2011-04-30
17161,2011-04-30
17163,2011-04-30
17165,2011-04-30
17167,2011-04-30
17168,2011-04-30
17169,2011-04-30
17171,2011-04-30
17172,2011-04-30
17176,2011-04-30
17177,2011-04-30
17178,2011-04-30
17179,2011-04-30
17180,2011-04-30
17181,2011-04-30
17182,2011-04-30
17184,2011-04-30
17185,2011-04-30
17187,2011-04-30
17188,2011-04-30
17189,2011-04-30
17190,2011-04-30
17191,2011-04-30
17192,2011-04-30
17193,2011-04-30
17194,2011-04-30
17195,2011-04-30
17196,2011-04-30
17199,2011-04-30
17200,2011-04-30
17201,2011-04-30
17202,2011-04-30
17204,2011-04-30
17205,2011-04-30
17207,2011-04-30
17209,2011-04-30
17211,2011-04-30
17212,2011-04-30
17213,2011-04-30
17215,2011-04-30
17216,2011-04-30
17217,2011-04-30
17218,2011-04-30
17219,2011-04-30
17220,2011-04-30
17221,2011-04-30
17222,2011-04-30
17224,2011-04-30
17225,2011-04-30
17226,2011-04-30
17227,2011-04-30
17228,2011-04-30
17230,2011-04-30
17231,2011-04-30
17233,2011-04-30
17235,2011-04-30
17236,2011-04-30
17238,2011-04-30
17239,2011-04-30
17240,2011-04-30
17241,2011-04-30
17242,2011-04-30
17243,2011-04-30
17244,2011-04-30
17245,2011-04-30
17246,2011-04-30
17248,2011-04-30
17249,2011-04-30
17251,2011-04-30
17255,2011-04-30
17256,2011-04-30
17257,2011-04-30
17258,2011-04-30
17259,2011-04-30
17260,2011-04-30
17261,2011-04-30
17262,2011-04-30
17264,2011-04-30
17266,2011-04-30
17268,2011-04-30
17270,2011-04-30
17271,2011-04-30
17273,2011-04-30
17278,2011-04-30
17280,2011-04-30
17281,2011-04-30
17282,2011-04-30
17284,2011-04-30
17285,2011-04-30
17287,2011-04-30
17289,2011-04-30
17290,2011-04-30
17292,2011-04-30
17293,2011-04-30
17294,2011-04-30
17296,2011-04-30
17298,2011-04-30
17299,2011-04-30
17300,2011-04-30
17301,2011-04-30
17304,2011-04-30
17305,2011-04-30
17307,2011-04-30
17308,2011-04-30
17309,2011-04-30
17310,2011-04-30
17311,2011-04-30
17314,2011-04-30
17315,2011-04-30
17316,2011-04-30
17318,2011-04-30
17319,2011-04-30
17320,2011-04-30
17321,2011-04-30
17322,2011-04-30
17323,2011-04-30
17324,2011-04-30
17325,2011-04-30
17326,2011-04-30
17327,2011-04-30
17328,2011-04-30
17329,2011-04-30
17330,2011-04-30
17332,2011-04-30
17334,2011-04-30
17335,2011-04-30
17336,2011-04-30
17338,2011-04-30
17339,2011-04-30
17340,2011-04-30
17341,2011-04-30
17342,2011-04-30
17343,2011-04-30
17344,2011-04-30
17345,2011-04-30
17346,2011-04-30
17348,2011-04-30
17349,2011-04-30
17350,2011-04-30
17351,2011-04-30
17352,2011-04-30
17353,2011-04-30
17354,2011-04-30
17356,2011-04-30
17358,2011-04-30
17359,2011-04-30
17360,2011-04-30
17361,2011-04-30
17362,2011-04-30
17364,2011-04-30
17365,2011-04-30
17366,2011-04-30
17368,2011-04-30
17369,2011-04-30
17371,2011-04-30
17372,2011-04-30
17373,2011-04-30
17375,2011-04-30
17376,2011-04-30
17377,2011-04-30
17380,2011-04-30
17381,2011-04-30
17382,2011-04-30
17383,2011-04-30
17384,2011-04-30
17388,2011-04-30
17389,2011-04-30
17390,2011-04-30
17392,2011-04-30
17393,2011-04-30
17395,2011-04-30
17396,2011-04-30
17397,2011-04-30
17400,2011-04-30
17401,2011-04-30
17402,2011-04-30
17403,2011-04-30
17404,2011-04-30
17406,2011-04-30
17407,2011-04-30
17408,2011-04-30
17409,2011-04-30
17411,2011-04-30
17412,2011-04-30
17413,2011-04-30
17414,2011-04-30
17416,2011-04-30
17417,2011-04-30
17419,2011-04-30
17421,2011-04-30
17422,2011-04-30
17426,2011-04-30
17428,2011-04-30
17429,2011-04-30
17430,2011-04-30
17432,2011-04-30
17435,2011-04-30
17436,2011-04-30
17437,2011-04-30
17438,2011-04-30
17439,2011-04-30
17440,2011-04-30
17441,2011-04-30
17442,2011-04-30
17448,2011-04-30
17449,2011-04-30
17450,2011-04-30
17454,2011-04-30
17456,2011-04-30
17457,2011-04-30
17460,2011-04-30
17463,2011-04-30
17464,2011-04-30
17465,2011-04-30
17469,2011-04-30
17470,2011-04-30
17471,2011-04-30
17472,2011-04-30
17473,2011-04-30
17474,2011-04-30
17476,2011-04-30
17477,2011-04-30
17478,2011-04-30
17479,2011-04-30
17480,2011-04-30
17482,2011-04-30
17483,2011-04-30
17484,2011-04-30
17487,2011-04-30
17488,2011-04-30
17490,2011-04-30
17491,2011-04-30
17492,2011-04-30
17494,2011-04-30
17496,2011-04-30
17497,2011-04-30
17499,2011-04-30
17504,2011-04-30
17505,2011-04-30
17508,2011-04-30
17510,2011-04-30
17511,2011-04-30
17512,2011-04-30
17513,2011-04-30
17514,2011-04-30
17515,2011-04-30
17518,2011-04-30
17519,2011-04-30
17521,2011-04-30
17524,2011-04-30
17525,2011-04-30
17526,2011-04-30
17529,2011-04-30
17530,2011-04-30
17531,2011-04-30
17533,2011-04-30
17534,2011-04-30
17536,2011-04-30
17539,2011-04-30
17540,2011-04-30
17541,2011-04-30
17542,2011-04-30
17543,2011-04-30
17545,2011-04-30
17547,2011-04-30
17550,2011-04-30
17552,2011-04-30
17553,2011-04-30
17555,2011-04-30
17557,2011-04-30
17559,2011-04-30
17560,2011-04-30
17561,2011-04-30
17563,2011-04-30
17565,2011-04-30
17567,2011-04-30
17568,2011-04-30
17571,2011-04-30
17572,2011-04-30
17575,2011-04-30
17576,2011-04-30
17577,2011-04-30
17578,2011-04-30
17579,2011-04-30
17580,2011-04-30
17581,2011-04-30
17582,2011-04-30
17583,2011-04-30
17584,2011-04-30
17585,2011-04-30
17586,2011-04-30
17587,2011-04-30
17588,2011-04-30
17589,2011-04-30
17591,2011-04-30
17592,2011-04-30
17593,2011-04-30
17594,2011-04-30
17596,2011-04-30
17597,2011-04-30
17599,2011-04-30
17602,2011-04-30
17603,2011-04-30
17604,2011-04-30
17605,2011-04-30
17606,2011-04-30
17608,2011-04-30
17609,2011-04-30
17610,2011-04-30
17611,2011-04-30
17612,2011-04-30
17615,2011-04-30
17616,2011-04-30
17617,2011-04-30
17618,2011-04-30
17621,2011-04-30
17622,2011-04-30
17623,2011-04-30
17624,2011-04-30
17625,2011-04-30
17626,2011-04-30
17627,2011-04-30
17629,2011-04-30
17631,2011-04-30
17635,2011-04-30
17638,2011-04-30
17639,2011-04-30
17640,2011-04-30
17642,2011-04-30
17643,2011-04-30
17644,2011-04-30
17646,2011-04-30
17647,2011-04-30
17649,2011-04-30
17651,2011-04-30
17655,2011-04-30
17657,2011-04-30
17660,2011-04-30
17662,2011-04-30
17663,2011-04-30
17664,2011-04-30
17665,2011-04-30
17666,2011-04-30
17667,2011-04-30
17669,2011-04-30
17672,2011-04-30
17673,2011-04-30
17675,2011-04-30
17676,2011-04-30
17677,2011-04-30
17678,2011-04-30
17679,2011-04-30
17680,2011-04-30
17681,2011-04-30
17682,2011-04-30
17683,2011-04-30
17685,2011-04-30
17686,2011-04-30
17687,2011-04-30
17689,2011-04-30
17690,2011-04-30
17691,2011-04-30
17692,2011-04-30
17694,2011-04-30
17695,2011-04-30
17696,2011-04-30
17699,2011-04-30
17700,2011-04-30
17703,2011-04-30
17705,2011-04-30
17706,2011-04-30
17707,2011-04-30
17708,2011-04-30
17709,2011-04-30
17710,2011-04-30
17713,2011-04-30
17714,2011-04-30
17715,2011-04-30
17716,2011-04-30
17717,2011-04-30
17718,2011-04-30
17720,2011-04-30
17721,2011-04-30
17726,2011-04-30
17728,2011-04-30
17729,2011-04-30
17730,2011-04-30
17731,2011-04-30
17732,2011-04-30
17734,2011-04-30
17735,2011-04-30
17738,2011-04-30
17739,2011-04-30
17740,2011-04-30
17741,2011-04-30
17742,2011-04-30
17743,2011-04-30
17745,2011-04-30
17746,2011-04-30
17748,2011-04-30
17749,2011-04-30
17751,2011-04-30
17753,2011-04-30
17754,2011-04-30
17757,2011-04-30
17758,2011-04-30
17759,2011-04-30
17760,2011-04-30
17762,2011-04-30
17763,2011-04-30
17764,2011-04-30
17765,2011-04-30
17767,2011-04-30
17768,2011-04-30
17769,2011-04-30
17771,2011-04-30
17773,2011-04-30
17774,2011-04-30
17776,2011-04-30
17778,2011-04-30
17780,2011-04-30
17783,2011-04-30
17784,2011-04-30
17785,2011-04-30
17789,2011-04-30
17790,2011-04-30
17792,2011-04-30
17794,2011-04-30
