Customer ID,avg_gap_days,max_gap_days,std_gap_days,snapshot_date
16873,50.333333333333336,90.0,24.808600659180005,2011-02-28
16874,,,,2011-02-28
16875,50.625,97.0,34.56231432396522,2011-02-28
16876,,,,2011-02-28
16880,,,,2011-02-28
16882,,,,2011-02-28
16883,20.941176470588236,134.0,38.93660005097276,2011-02-28
16884,14.0,14.0,,2011-02-28
16885,28.0,28.0,,2011-02-28
16886,,,,2011-02-28
16887,337.0,337.0,,2011-02-28
16888,150.0,275.0,176.7766952966369,2011-02-28
16889,76.0,118.0,36.864617182333525,2011-02-28
16890,52.0,87.0,49.49747468305833,2011-02-28
16891,60.166666666666664,106.0,35.7794168016566,2011-02-28
16892,177.0,177.0,,2011-02-28
16893,9.0,9.0,,2011-02-28
16894,16.5,33.0,23.33452377915607,2011-02-28
16895,75.0,107.0,35.38361202590826,2011-02-28
16896,,,,2011-02-28
16897,14.0,14.0,,2011-02-28
16898,103.5,161.0,81.31727983645297,2011-02-28
16899,18.0,18.0,0.0,2011-02-28
16901,,,,2011-02-28
16903,35.0,35.0,,2011-02-28
16904,13.625,42.0,14.070612739221517,2011-02-28
16905,35.2,101.0,34.892851862682576,2011-02-28
16906,73.5,147.0,103.94469683442249,2011-02-28
16907,46.6,91.0,33.426037755019664,2011-02-28
16908,,,,2011-02-28
16911,25.0,25.0,,2011-02-28
16912,73.0,206.0,73.95944834840238,2011-02-28
16913,180.5,361.0,255.26554800834364,2011-02-28
16915,45.25,54.0,8.5,2011-02-28
16916,21.0,30.0,12.727922061357855,2011-02-28
16917,,,,2011-02-28
16918,41.6,105.0,33.899196975084166,2011-02-28
16919,7.928571428571429,20.0,5.511725762328971,2011-02-28
16920,,,,2011-02-28
16921,157.0,157.0,,2011-02-28
16922,,,,2011-02-28
16923,23.866666666666667,60.0,14.81730005609595,2011-02-28
16925,,,,2011-02-28
16926,38.5,84.0,31.38470965295043,2011-02-28
16927,,,,2011-02-28
16928,26.0,204.0,52.835011701886295,2011-02-28
16931,20.4,36.0,11.171392035015154,2011-02-28
16932,147.0,147.0,,2011-02-28
16933,56.333333333333336,140.0,49.30584819944452,2011-02-28
16934,79.0,136.0,50.92150822589606,2011-02-28
16935,19.0,31.0,16.97056274847714,2011-02-28
16936,,,,2011-02-28
16937,,,,2011-02-28
16938,69.6,91.0,15.94678651014053,2011-02-28
16939,79.5,132.0,74.24621202458749,2011-02-28
16940,87.6,160.0,42.79369112380936,2011-02-28
16941,,,,2011-02-28
16943,152.5,221.0,96.87362902255701,2011-02-28
16944,,,,2011-02-28
16945,26.3125,55.0,22.404519633323986,2011-02-28
16946,65.5,128.0,50.849450996708576,2011-02-28
16947,61.0,98.0,53.225933528685054,2011-02-28
16948,82.25,106.0,29.22755549135097,2011-02-28
16949,,,,2011-02-28
16950,45.0,119.0,34.58323293158117,2011-02-28
16951,,,,2011-02-28
16952,143.5,270.0,178.89801564019652,2011-02-28
16954,29.545454545454547,52.0,10.093202032691472,2011-02-28
16955,85.0,181.0,81.71087238958269,2011-02-28
16958,,,,2011-02-28
16960,63.75,153.0,71.4906753826446,2011-02-28
16961,144.0,144.0,,2011-02-28
16962,,,,2011-02-28
16964,0.0,0.0,,2011-02-28
16970,,,,2011-02-28
16972,73.0,73.0,,2011-02-28
16973,,,,2011-02-28
16974,41.0,41.0,,2011-02-28
16975,40.5,42.0,2.1213203435596424,2011-02-28
16977,78.33333333333333,191.0,100.02166431995286,2011-02-28
16978,0.0,0.0,,2011-02-28
16979,50.333333333333336,85.0,30.435724623102594,2011-02-28
16980,136.0,136.0,,2011-02-28
16983,24.6,49.0,17.357995275952806,2011-02-28
16984,39.166666666666664,73.0,20.989680003913037,2011-02-28
16985,29.357142857142858,87.0,29.86535719591447,2011-02-28
16986,28.25,116.0,44.03164446492675,2011-02-28
16987,119.66666666666667,229.0,107.54688899886102,2011-02-28
16988,,,,2011-02-28
16990,,,,2011-02-28
16991,,,,2011-02-28
16992,39.42857142857143,130.0,43.676298465174995,2011-02-28
16993,112.0,112.0,,2011-02-28
16996,15.75,28.0,11.672617529928752,2011-02-28
16997,18.5,21.0,3.5355339059327378,2011-02-28
16998,140.0,140.0,,2011-02-28
17000,11.0,11.0,,2011-02-28
17001,33.44444444444444,94.0,29.056458452085618,2011-02-28
17002,87.25,152.0,71.5046618526839,2011-02-28
17003,58.333333333333336,155.0,84.31093246627826,2011-02-28
17004,31.0,31.0,,2011-02-28
17005,118.0,118.0,,2011-02-28
17006,83.66666666666667,215.0,114.47852782654628,2011-02-28
17007,40.0,80.0,56.568542494923804,2011-02-28
17008,,,,2011-02-28
17009,,,,2011-02-28
17011,4.0,4.0,,2011-02-28
17012,,,,2011-02-28
17016,,,,2011-02-28
17017,31.571428571428573,194.0,55.208296876067855,2011-02-28
17018,101.75,190.0,69.82537743065434,2011-02-28
17019,50.5,112.0,46.12405632019555,2011-02-28
17020,104.0,104.0,,2011-02-28
17021,28.8,59.0,24.51938009004306,2011-02-28
17022,,,,2011-02-28
17023,139.5,210.0,99.7020561473032,2011-02-28
17025,89.33333333333333,231.0,124.0739027085605,2011-02-28
17026,47.0,47.0,,2011-02-28
17027,137.33333333333334,207.0,65.8963833099612,2011-02-28
17028,69.5,72.0,3.5355339059327378,2011-02-28
17029,69.75,112.0,39.02456491322699,2011-02-28
17031,67.0,91.0,31.74901573277509,2011-02-28
17032,25.571428571428573,55.0,24.690464710471687,2011-02-28
17033,38.0,38.0,,2011-02-28
17034,112.5,121.0,12.020815280171307,2011-02-28
17035,212.0,279.0,94.75230867899737,2011-02-28
17036,,,,2011-02-28
17038,,,,2011-02-28
17039,,,,2011-02-28
17040,,,,2011-02-28
17041,79.33333333333333,202.0,107.7466163428501,2011-02-28
17043,118.0,174.0,84.33860326090301,2011-02-28
17044,35.3,98.0,36.1817940713589,2011-02-28
17045,52.0,52.0,,2011-02-28
17046,58.333333333333336,135.0,69.34214687571573,2011-02-28
17047,149.5,178.0,40.30508652763321,2011-02-28
17048,89.5,136.0,43.85962456139663,2011-02-28
17049,29.444444444444443,97.0,34.44238345088472,2011-02-28
17050,64.5,117.0,44.81852295647415,2011-02-28
17051,90.5,139.0,68.58935777509511,2011-02-28
17055,,,,2011-02-28
17056,,,,2011-02-28
17057,,,,2011-02-28
17059,77.5,129.0,42.60281680828159,2011-02-28
17062,24.6,44.0,18.88915032498815,2011-02-28
17063,63.714285714285715,117.0,42.89022532665722,2011-02-28
17064,,,,2011-02-28
17065,0.0,0.0,,2011-02-28
17066,,,,2011-02-28
17067,3.0,6.0,4.242640687119285,2011-02-28
17068,10.172413793103448,27.0,5.203494468124566,2011-02-28
17069,63.333333333333336,154.0,70.88488320274406,2011-02-28
17070,,,,2011-02-28
17071,93.0,133.0,29.97776954122282,2011-02-28
17072,,,,2011-02-28
17074,,,,2011-02-28
17075,61.57142857142857,153.0,50.48054788020544,2011-02-28
17076,123.0,245.0,111.30139262381222,2011-02-28
17077,,,,2011-02-28
17080,36.25,118.0,54.71974049646069,2011-02-28
17081,85.66666666666667,126.0,42.099089459670424,2011-02-28
17082,101.0,230.0,95.70092301888559,2011-02-28
17083,52.857142857142854,106.0,37.01544079357771,2011-02-28
17084,,,,2011-02-28
17085,16.92,55.0,14.02058011163114,2011-02-28
17087,,,,2011-02-28
17089,,,,2011-02-28
17090,31.142857142857142,85.0,34.69115435490999,2011-02-28
17091,35.72727272727273,77.0,20.313005238471778,2011-02-28
17092,39.5,99.0,35.500704218367275,2011-02-28
17093,,,,2011-02-28
17094,101.0,101.0,,2011-02-28
17095,84.8,157.0,49.07341439109368,2011-02-28
17096,28.333333333333332,66.0,19.714630776828326,2011-02-28
17097,52.5,65.0,17.67766952966369,2011-02-28
17098,79.5,134.0,77.07463914933368,2011-02-28
17099,,,,2011-02-28
17101,77.5,129.0,72.8319984622144,2011-02-28
17103,,,,2011-02-28
17104,,,,2011-02-28
17105,,,,2011-02-28
17106,,,,2011-02-28
17107,92.66666666666667,123.0,26.839026311200886,2011-02-28
17108,,,,2011-02-28
17109,91.0,91.0,,2011-02-28
17110,89.0,89.0,,2011-02-28
17111,,,,2011-02-28
17112,,,,2011-02-28
17113,24.2,71.0,28.057084666800293,2011-02-28
17114,37.0,37.0,,2011-02-28
17115,61.666666666666664,83.0,18.717193521821944,2011-02-28
17116,,,,2011-02-28
17117,,,,2011-02-28
17118,,,,2011-02-28
17121,,,,2011-02-28
17122,55.5,90.0,48.79036790187178,2011-02-28
17123,133.0,133.0,,2011-02-28
17126,33.0,63.0,18.0,2011-02-28
17127,76.0,201.0,84.6404158779953,2011-02-28
17128,,,,2011-02-28
17129,,,,2011-02-28
17132,36.0,36.0,,2011-02-28
17133,38.0,75.0,25.152865973217974,2011-02-28
17134,,,,2011-02-28
17135,71.75,90.0,23.697749541535234,2011-02-28
17136,,,,2011-02-28
17137,51.8,97.0,36.00972090977657,2011-02-28
17138,56.2,142.0,51.73200170107474,2011-02-28
17139,31.076923076923077,100.0,30.798976006953918,2011-02-28
17141,88.66666666666667,266.0,153.57517160444044,2011-02-28
17142,139.5,150.0,14.849242404917497,2011-02-28
17143,98.0,98.0,,2011-02-28
17145,48.333333333333336,137.0,76.89169872836295,2011-02-28
17146,31.1,77.0,24.59652188600837,2011-02-28
17147,76.6,140.0,46.02499321021134,2011-02-28
17149,,,,2011-02-28
17150,70.8,133.0,44.63406770618156,2011-02-28
17151,,,,2011-02-28
17152,,,,2011-02-28
17155,51.75,109.0,43.73690280148637,2011-02-28
17156,,,,2011-02-28
17157,15.5,55.0,16.14517471774978,2011-02-28
17158,140.5,187.0,65.76093065034893,2011-02-28
17159,167.0,167.0,,2011-02-28
17160,35.6,52.0,11.97404600700105,2011-02-28
17161,,,,2011-02-28
17162,,,,2011-02-28
17163,229.0,229.0,,2011-02-28
17165,86.25,175.0,61.689410220339546,2011-02-28
17167,32.0,37.0,7.0710678118654755,2011-02-28
17168,,,,2011-02-28
17169,,,,2011-02-28
17170,14.0,14.0,,2011-02-28
17171,372.0,372.0,,2011-02-28
17172,296.0,296.0,,2011-02-28
17175,,,,2011-02-28
17176,150.0,150.0,,2011-02-28
17177,,,,2011-02-28
17178,,,,2011-02-28
17179,66.33333333333333,139.0,63.72074492136241,2011-02-28
17180,52.42857142857143,106.0,32.64382097149547,2011-02-28
17181,222.0,222.0,,2011-02-28
17182,295.0,295.0,,2011-02-28
17184,161.0,161.0,,2011-02-28
17185,3.0,6.0,4.242640687119285,2011-02-28
17187,,,,2011-02-28
17188,51.5,84.0,23.378867136185804,2011-02-28
17189,125.66666666666667,201.0,98.65258908580826,2011-02-28
17190,60.0,146.0,72.46148402197313,2011-02-28
17191,36.6,76.0,30.078416033945523,2011-02-28
17192,,,,2011-02-28
17193,351.0,351.0,,2011-02-28
17194,169.0,169.0,,2011-02-28
17195,,,,2011-02-28
17196,,,,2011-02-28
17198,5.0,5.0,,2011-02-28
17199,,,,2011-02-28
17200,88.0,264.0,152.4204710660612,2011-02-28
17201,71.0,117.0,65.05382386916237,2011-02-28
17202,,,,2011-02-28
17203,0.0,0.0,0.0,2011-02-28
17204,43.0,109.0,46.65476038590989,2011-02-28
17205,148.0,148.0,,2011-02-28
17207,,,,2011-02-28
17208,,,,2011-02-28
17209,43.5,79.0,50.204581464244875,2011-02-28
17210,,,,2011-02-28
17211,46.125,230.0,76.45248290838659,2011-02-28
17212,28.0,28.0,,2011-02-28
17213,50.5,131.0,48.08028999199449,2011-02-28
17214,32.5,49.0,23.33452377915607,2011-02-28
17215,,,,2011-02-28
17216,,,,2011-02-28
17217,,,,2011-02-28
17218,31.272727272727273,94.0,30.666238468683794,2011-02-28
17219,,,,2011-02-28
17220,46.75,182.0,59.727356737571625,2011-02-28
17221,7.5,15.0,10.606601717798213,2011-02-28
17222,55.0,112.0,43.18178628387977,2011-02-28
17223,32.0,58.0,36.76955262170047,2011-02-28
17224,,,,2011-02-28
17225,,,,2011-02-28
17226,178.0,220.0,59.39696961966999,2011-02-28
17227,53.5,89.0,30.54668558125415,2011-02-28
17228,46.142857142857146,83.0,27.41914520566832,2011-02-28
17230,26.0,204.0,50.3189825016365,2011-02-28
17231,25.058823529411764,61.0,16.723750283037944,2011-02-28
17233,276.0,276.0,,2011-02-28
17235,29.666666666666668,90.0,31.60168771864355,2011-02-28
17236,42.5,115.0,33.67491648096547,2011-02-28
17237,6.0,6.0,,2011-02-28
17238,24.11764705882353,94.0,25.982884638116047,2011-02-28
17239,71.0,101.0,31.606961258558215,2011-02-28
17240,,,,2011-02-28
17241,24.636363636363637,66.0,22.927157378413607,2011-02-28
17242,113.5,125.0,16.263455967290593,2011-02-28
17243,8.755102040816327,21.0,5.632978091282687,2011-02-28
17244,116.66666666666667,350.0,202.072594216369,2011-02-28
17245,,,,2011-02-28
17246,191.0,191.0,,2011-02-28
17248,,,,2011-02-28
17249,,,,2011-02-28
17251,181.0,342.0,227.6883835420683,2011-02-28
17254,,,,2011-02-28
17255,73.0,91.0,25.45584412271571,2011-02-28
17256,95.66666666666667,169.0,86.68525441696144,2011-02-28
17257,0.0,0.0,,2011-02-28
17258,268.0,268.0,,2011-02-28
17259,71.25,126.0,52.391952308218734,2011-02-28
17260,,,,2011-02-28
17261,,,,2011-02-28
17262,59.333333333333336,134.0,53.5524664853699,2011-02-28
17264,,,,2011-02-28
17266,141.0,141.0,,2011-02-28
17268,47.5,98.0,35.96526101670889,2011-02-28
17269,,,,2011-02-28
17270,262.0,262.0,,2011-02-28
17271,,,,2011-02-28
17273,,,,2011-02-28
17274,,,,2011-02-28
17275,,,,2011-02-28
17276,,,,2011-02-28
17277,,,,2011-02-28
17278,,,,2011-02-28
17280,,,,2011-02-28
17281,59.2,75.0,14.237275020171522,2011-02-28
17282,124.0,156.0,45.254833995939045,2011-02-28
17283,,,,2011-02-28
17284,54.0,56.0,2.8284271247461903,2011-02-28
17285,34.0,34.0,,2011-02-28
17286,0.0,0.0,,2011-02-28
17287,24.2,64.0,22.590136912251896,2011-02-28
17288,16.0,31.0,16.46815108019112,2011-02-28
17289,52.4,93.0,36.204972034238615,2011-02-28
17290,68.4,139.0,55.039077027145,2011-02-28
17291,,,,2011-02-28
17292,107.0,107.0,,2011-02-28
17293,47.0,108.0,32.38826948140329,2011-02-28
17294,0.0,0.0,,2011-02-28
17296,,,,2011-02-28
17298,133.5,148.0,20.506096654409877,2011-02-28
17299,41.0,41.0,,2011-02-28
17300,90.0,90.0,,2011-02-28
17301,,,,2011-02-28
17302,,,,2011-02-28
17303,,,,2011-02-28
17304,,,,2011-02-28
17305,,,,2011-02-28
17306,26.5,40.0,12.609520212918492,2011-02-28
17307,29.0,61.0,20.14392657298417,2011-02-28
17308,59.0,59.0,,2011-02-28
17309,291.0,291.0,,2011-02-28
17310,147.0,147.0,,2011-02-28
17311,88.75,139.0,48.27956779701603,2011-02-28
17314,42.0,93.0,33.2264954516723,2011-02-28
17315,13.0,35.0,9.23038460737146,2011-02-28
17316,,,,2011-02-28
17318,,,,2011-02-28
17319,,,,2011-02-28
17320,105.66666666666667,178.0,62.64449962553243,2011-02-28
17321,60.666666666666664,160.0,86.72562097404281,2011-02-28
17322,89.75,321.0,154.3748144398345,2011-02-28
17323,80.8,114.0,26.28117196777952,2011-02-28
17324,42.888888888888886,85.0,30.722322684183748,2011-02-28
17325,230.0,230.0,,2011-02-28
17326,121.0,121.0,,2011-02-28
17327,152.0,152.0,,2011-02-28
17328,,,,2011-02-28
17329,140.0,415.0,238.17010727629108,2011-02-28
17330,103.0,103.0,,2011-02-28
17332,31.5,51.0,18.484227510682363,2011-02-28
17334,51.5,97.0,64.34671708797582,2011-02-28
17335,300.0,300.0,,2011-02-28
17336,,,,2011-02-28
17337,,,,2011-02-28
17338,31.181818181818183,74.0,15.948781657657626,2011-02-28
17339,144.0,144.0,,2011-02-28
17340,38.125,56.0,14.347100254556171,2011-02-28
17341,86.5,173.0,122.32947314527271,2011-02-28
17342,96.0,148.0,76.62897624267207,2011-02-28
17343,75.8,125.0,47.32018596751285,2011-02-28
17344,,,,2011-02-28
17345,72.2,158.0,79.08350017544747,2011-02-28
17346,22.692307692307693,74.0,22.313615482423188,2011-02-28
17348,85.0,142.0,66.31741852635702,2011-02-28
17349,83.0,151.0,72.3325652801005,2011-02-28
17350,140.5,153.0,17.67766952966369,2011-02-28
17351,37.25,75.0,27.483761439387127,2011-02-28
17352,,,,2011-02-28
17353,132.0,132.0,,2011-02-28
17354,0.0,0.0,0.0,2011-02-28
17355,,,,2011-02-28
17356,93.75,243.0,99.91454682210527,2011-02-28
17358,87.25,241.0,103.28076619906858,2011-02-28
17359,,,,2011-02-28
17360,24.0,48.0,33.94112549695428,2011-02-28
17361,192.0,384.0,271.5290039756342,2011-02-28
17362,78.0,209.0,77.79781487933964,2011-02-28
17363,3.0,6.0,4.242640687119285,2011-02-28
17364,24.11111111111111,66.0,18.214050455264697,2011-02-28
17365,42.5,98.0,33.823069050575526,2011-02-28
17366,23.0,23.0,,2011-02-28
17368,55.714285714285715,180.0,74.22424196472535,2011-02-28
17369,,,,2011-02-28
17371,123.33333333333333,262.0,131.67130793507496,2011-02-28
17372,18.545454545454547,48.0,13.290624238187334,2011-02-28
17373,111.66666666666667,206.0,91.18296624552929,2011-02-28
17374,,,,2011-02-28
17375,59.5,70.0,14.849242404917497,2011-02-28
17376,105.0,117.0,16.97056274847714,2011-02-28
17377,6.741935483870968,54.0,8.006013075983489,2011-02-28
17378,,,,2011-02-28
17380,49.5,66.0,23.33452377915607,2011-02-28
17381,15.3125,35.0,12.768287538533375,2011-02-28
17382,22.0,76.0,29.468627385747034,2011-02-28
17383,,,,2011-02-28
17384,,,,2011-02-28
17386,,,,2011-02-28
17388,62.57142857142857,151.0,59.7741782122714,2011-02-28
17389,13.838709677419354,109.0,21.18033171630943,2011-02-28
17390,,,,2011-02-28
17392,71.5,92.0,28.991378028648448,2011-02-28
17393,77.0,77.0,,2011-02-28
17395,,,,2011-02-28
17396,11.0,37.0,15.427248620541512,2011-02-28
17397,,,,2011-02-28
17400,122.66666666666667,227.0,90.58881461490338,2011-02-28
17401,,,,2011-02-28
17402,32.333333333333336,97.0,30.884928166968237,2011-02-28
17403,,,,2011-02-28
17404,37.9,94.0,26.488781692549686,2011-02-28
17406,32.75,80.0,33.02650450774347,2011-02-28
17407,,,,2011-02-28
17408,13.0,13.0,,2011-02-28
17409,43.57142857142857,142.0,52.17872217311428,2011-02-28
17411,349.0,349.0,,2011-02-28
17412,39.0,113.0,32.2055895769663,2011-02-28
17413,165.0,165.0,,2011-02-28
17414,103.66666666666667,161.0,61.3297100379036,2011-02-28
17416,23.428571428571427,112.0,34.46673822623841,2011-02-28
17417,,,,2011-02-28
17418,63.0,63.0,,2011-02-28
17419,42.666666666666664,80.0,26.11991577321795,2011-02-28
17420,9.0,16.0,8.18535277187245,2011-02-28
17421,174.0,305.0,185.26197667087544,2011-02-28
17422,47.4,85.0,21.686401268998043,2011-02-28
17423,,,,2011-02-28
17426,34.5,158.0,63.597955941995494,2011-02-28
17428,20.045454545454547,104.0,25.86499247047707,2011-02-28
17429,33.0,33.0,,2011-02-28
17430,56.5,92.0,50.204581464244875,2011-02-28
17431,,,,2011-02-28
17432,58.0,164.0,65.72974973328287,2011-02-28
17433,,,,2011-02-28
17435,,,,2011-02-28
17436,161.5,185.0,33.23401871576773,2011-02-28
17437,,,,2011-02-28
17438,65.33333333333333,97.0,46.45786621588785,2011-02-28
17439,,,,2011-02-28
17440,,,,2011-02-28
17441,,,,2011-02-28
17442,40.888888888888886,90.0,36.5767837721021,2011-02-28
17446,,,,2011-02-28
17448,3.0444444444444443,28.0,6.755319639687188,2011-02-28
17449,61.333333333333336,145.0,47.848371619801924,2011-02-28
17450,11.333333333333334,39.0,16.78541033159452,2011-02-28
17454,56.0,103.0,24.05549140355829,2011-02-28
17456,90.0,90.0,,2011-02-28
17457,38.0,87.0,25.729360660537214,2011-02-28
17458,,,,2011-02-28
17460,30.083333333333332,57.0,17.238742483842678,2011-02-28
17463,137.5,247.0,154.8563850798539,2011-02-28
17464,97.0,97.0,,2011-02-28
17465,51.333333333333336,74.0,26.42473588641269,2011-02-28
17467,,,,2011-02-28
17468,,,,2011-02-28
17469,29.0,85.0,27.35324478009876,2011-02-28
17470,22.833333333333332,34.0,9.600347215943112,2011-02-28
17471,,,,2011-02-28
17472,170.0,329.0,224.8599564173221,2011-02-28
17473,47.0,47.0,,2011-02-28
17474,,,,2011-02-28
17476,341.0,341.0,,2011-02-28
17477,34.0,34.0,,2011-02-28
17478,225.0,225.0,,2011-02-28
17479,,,,2011-02-28
17480,,,,2011-02-28
17482,91.0,91.0,,2011-02-28
17483,,,,2011-02-28
17484,47.0,47.0,,2011-02-28
17487,,,,2011-02-28
17488,,,,2011-02-28
17490,181.0,181.0,,2011-02-28
17491,32.625,66.0,19.83458379411361,2011-02-28
17492,40.0,40.0,,2011-02-28
17493,,,,2011-02-28
17494,,,,2011-02-28
17495,,,,2011-02-28
17496,111.33333333333333,204.0,80.2766051433002,2011-02-28
17497,220.0,220.0,,2011-02-28
17499,271.0,271.0,,2011-02-28
17504,37.5,76.0,23.109642047326382,2011-02-28
17505,27.0,54.0,38.18376618407357,2011-02-28
17507,,,,2011-02-28
17508,58.0,92.0,19.29766825292631,2011-02-28
17510,,,,2011-02-28
17511,12.257142857142858,35.0,10.030374038955104,2011-02-28
17512,43.4,151.0,51.56700064533088,2011-02-28
17513,70.0,70.0,,2011-02-28
17514,,,,2011-02-28
17515,46.0,76.0,18.881207588499205,2011-02-28
17516,46.0,92.0,65.05382386916237,2011-02-28
17517,,,,2011-02-28
17518,195.0,195.0,,2011-02-28
17519,40.77777777777778,77.0,23.434898003713275,2011-02-28
17521,40.0,40.0,,2011-02-28
17524,38.0,76.0,53.74011537017761,2011-02-28
17525,34.5,38.0,4.949747468305833,2011-02-28
17526,42.7,80.0,29.325946039490546,2011-02-28
17529,87.0,87.0,,2011-02-28
17530,145.0,217.0,75.17978451685,2011-02-28
17531,90.0,90.0,,2011-02-28
17532,,,,2011-02-28
17533,,,,2011-02-28
17534,66.66666666666667,93.0,38.083242158898884,2011-02-28
17536,262.0,262.0,,2011-02-28
17537,,,,2011-02-28
17539,35.666666666666664,70.0,30.924639582917266,2011-02-28
17540,70.5,110.0,36.882696936820295,2011-02-28
17541,,,,2011-02-28
17542,0.0,0.0,,2011-02-28
17543,,,,2011-02-28
17544,0.0,0.0,0.0,2011-02-28
17545,93.5,187.0,132.22896808188437,2011-02-28
17547,289.0,289.0,,2011-02-28
17548,8.5,12.0,4.949747468305833,2011-02-28
17550,54.0,94.0,43.657759905886145,2011-02-28
17551,,,,2011-02-28
17552,28.22222222222222,69.0,29.18808737215312,2011-02-28
17553,69.0,117.0,67.88225099390856,2011-02-28
17555,83.33333333333333,151.0,71.80761333823408,2011-02-28
17556,,,,2011-02-28
17557,,,,2011-02-28
17558,,,,2011-02-28
17559,,,,2011-02-28
17560,86.75,119.0,26.65051594247286,2011-02-28
17561,170.5,202.0,44.54772721475249,2011-02-28
17563,33.0,33.0,,2011-02-28
17565,,,,2011-02-28
17567,72.0,75.0,4.242640687119285,2011-02-28
17568,,,,2011-02-28
17569,,,,2011-02-28
17570,,,,2011-02-28
17571,244.0,244.0,,2011-02-28
17572,58.166666666666664,132.0,47.89745991873334,2011-02-28
17575,,,,2011-02-28
17576,16.53846153846154,45.0,10.874670640459026,2011-02-28
17577,23.0,23.0,,2011-02-28
17578,10.6,32.0,14.690132742763081,2011-02-28
17579,,,,2011-02-28
17580,36.0,45.0,15.588457268119896,2011-02-28
17581,20.0,56.0,21.481938558019536,2011-02-28
17582,58.666666666666664,87.0,25.383721817994566,2011-02-28
17583,,,,2011-02-28
17584,71.66666666666667,92.0,28.571547618799606,2011-02-28
17585,46.333333333333336,107.0,52.57692776621066,2011-02-28
17586,,,,2011-02-28
17587,,,,2011-02-28
17588,80.0,100.0,24.269322199023193,2011-02-28
17589,19.384615384615383,64.0,18.901227744683947,2011-02-28
17591,130.33333333333334,323.0,167.35989165069788,2011-02-28
17592,,,,2011-02-28
17593,63.333333333333336,127.0,52.28256560906959,2011-02-28
17594,155.0,155.0,,2011-02-28
17596,59.0,95.0,30.35127674415032,2011-02-28
17597,54.0,74.0,20.518284528683193,2011-02-28
17598,,,,2011-02-28
17599,,,,2011-02-28
17601,,,,2011-02-28
17602,32.333333333333336,147.0,44.8998886412873,2011-02-28
17603,55.5,61.0,7.7781745930520225,2011-02-28
17604,91.5,139.0,40.81257976000373,2011-02-28
17605,,,,2011-02-28
17606,,,,2011-02-28
17607,,,,2011-02-28
17608,158.0,158.0,,2011-02-28
17609,43.42857142857143,176.0,64.23098199170745,2011-02-28
17610,48.0,115.0,47.7283982551269,2011-02-28
17611,27.333333333333332,59.0,20.76283309414296,2011-02-28
17612,35.0,81.0,20.635362410633398,2011-02-28
17613,16.0,16.0,,2011-02-28
17615,48.0,63.0,21.213203435596427,2011-02-28
17616,83.0,83.0,,2011-02-28
17617,,,,2011-02-28
17618,39.875,126.0,38.1217504469936,2011-02-28
17619,,,,2011-02-28
17621,29.25,50.0,19.13765920900464,2011-02-28
17622,0.0,0.0,,2011-02-28
17623,62.8,155.0,55.83189052862172,2011-02-28
17624,282.0,282.0,,2011-02-28
17625,92.33333333333333,140.0,46.54388610046795,2011-02-28
17626,,,,2011-02-28
17627,,,,2011-02-28
17629,30.5,33.0,3.5355339059327378,2011-02-28
17631,118.0,293.0,153.2155344604456,2011-02-28
17633,4.5,8.0,4.949747468305833,2011-02-28
17634,,,,2011-02-28
17635,82.5,101.0,26.16295090390226,2011-02-28
17638,74.0,74.0,,2011-02-28
17639,23.75,87.0,42.33497372149887,2011-02-28
17640,61.5,95.0,41.428653530296316,2011-02-28
17642,152.0,191.0,55.154328932550705,2011-02-28
17643,132.0,132.0,,2011-02-28
17644,32.875,59.0,20.434127616039092,2011-02-28
17646,39.333333333333336,63.0,13.162446581088183,2011-02-28
17647,0.0,0.0,,2011-02-28
17648,,,,2011-02-28
17649,2.0,2.0,,2011-02-28
17651,5.4,9.0,3.361547262794322,2011-02-28
17655,36.666666666666664,61.0,23.115651263447745,2011-02-28
17657,,,,2011-02-28
17659,21.75,59.0,25.526130402654715,2011-02-28
17660,,,,2011-02-28
17662,60.0,60.0,,2011-02-28
17663,35.5,130.0,36.40283871714769,2011-02-28
17664,145.0,145.0,,2011-02-28
17665,,,,2011-02-28
17666,24.5,33.0,12.020815280171307,2011-02-28
17667,88.25,136.0,50.92068996652212,2011-02-28
17669,76.5,87.0,14.849242404917497,2011-02-28
17671,10.0,10.0,,2011-02-28
17672,74.0,202.0,82.02743443507178,2011-02-28
17673,43.857142857142854,79.0,24.196615269003853,2011-02-28
17674,,,,2011-02-28
17675,9.613636363636363,26.0,6.915489554013525,2011-02-28
17676,63.0,92.0,19.8997487421324,2011-02-28
17677,14.241379310344827,48.0,15.160227977021684,2011-02-28
17678,,,,2011-02-28
17679,53.25,111.0,46.270040703101465,2011-02-28
17680,127.0,127.0,,2011-02-28
17681,23.75,54.0,23.949599857478482,2011-02-28
17682,54.4,73.0,12.992305415129373,2011-02-28
17683,83.5,125.0,58.68986283848344,2011-02-28
17685,44.375,103.0,35.56056202351942,2011-02-28
17686,115.0,120.0,7.0710678118654755,2011-02-28
17687,,,,2011-02-28
17688,,,,2011-02-28
17689,85.0,85.0,,2011-02-28
17690,38.22222222222222,224.0,71.45589160065421,2011-02-28
17691,62.333333333333336,147.0,74.0022522179787,2011-02-28
17692,25.555555555555557,53.0,16.71908423861121,2011-02-28
17694,51.0,51.0,,2011-02-28
17695,143.0,217.0,104.65180361560904,2011-02-28
17696,17.75,51.0,15.206906325745551,2011-02-28
